"","document","topic","gamma"
"432","49_1821_Я_Я43_nc_core",1,0.0331325301204819
"433","490_1817_Д_Д4_canon_core",1,0.00842696629213483
"434","491_1817_Х_Х63_nc_core",1,0.0548780487804878
"435","492_1817_Я_Я43_nc_core",1,0.0236051502145923
"436","493_1817_Полиметр_Полиметр_nc_core",1,0.000900900900900901
"437","494_1817_Я_Я64_canon_core",1,0.174267100977199
"438","495_1817_Я_ЯВ_canon_core",1,0.0585642317380353
"439","496_1817_Я_Я65_canon_core",1,0.0169366715758468
"440","497_1827_Я_Я4_canon_core",1,0.354237288135593
"441","498_1816_Я_Я2_canon_core",1,0.175
"442","499_1818_Я_ЯВ_canon_core",1,0.0565217391304348
"443","5_1819_Я_Я65_nc_core",1,0.0130057803468208
"444","50_1822_Я_ЯВ_nc_core",1,0.00462962962962963
"445","501_1821_Я_Я6_canon_core",1,0.35377358490566
"446","502_1816_Я_Я4_canon_core",1,0.0151515151515152
"447","503_1818_Я_ЯВ_canon_core",1,0.039568345323741
"448","504_1821_Я_ЯВ_canon_core",1,0.174657534246575
"449","506_1821_Я_Я6_canon_core",1,0.0220588235294118
"450","507_1821_Я_Я4_canon_core",1,0.0345911949685535
"451","509_1824_Я_Я6_canon_core",1,0.0252525252525253
"452","51_1822_Я_Я65_nc_core",1,0.0493079584775086
"453","511_1825_Я_Я6_nc_core",1,0.108974358974359
"454","512_1824_Я_ЯВ_canon_core",1,0.0265957446808511
"455","514_1825_Я_ЯВ_canon_core",1,0.0487646293888166
"456","515_1830_Я_Я5_canon_core",1,0.127118644067797
"457","516_1832_Я_Я4_nc_core",1,0.154411764705882
"458","517_1833_Я_ЯВ_nc_core",1,0.153973509933775
"459","518_1827_Я_ЯВ_nc_core",1,0.00193050193050193
"460","519_1827_Я_Я4_nc_core",1,0.0230769230769231
"461","52_1822_Я_Я65_nc_core",1,0.0766666666666667
"462","520_1823_Я_Я53_canon_core",1,0.306282722513089
"463","521_1827_Я_Я5_canon_core",1,0.0398230088495575
"464","522_1823_Я_ЯВ_canon_core",1,0.0466666666666667
"465","524_1823_Я_Я4_canon_core",1,0.592783505154639
"466","525_1824_Я_ЯВ_canon_core",1,0.0660377358490566
"467","526_1827_Я_Я5_canon_core",1,0.283783783783784
"468","527_1827_Я_Я4_canon_core",1,0.047008547008547
"469","528_1823_Х_Х4_nc_core",1,0.302631578947368
"470","529_1827_Я_Я4_canon_core",1,0.37962962962963
"471","53_1822_Я_Я65_nc_core",1,0.0714285714285714
"472","530_1827_Я_Я64_nc_core",1,0.375
"473","531_1827_Я_Я5_nc_core",1,0.0875
"474","532_1827_Я_Я43_nc_core",1,0.053921568627451
"475","534_1827_Я_Я4_canon_core",1,0.00887573964497041
"476","535_1827_Я_Я43_canon_core",1,0.118556701030928
"477","536_1827_Я_Я4_nc_core",1,0.568493150684932
"478","537_1827_Я_Я5_nc_core",1,0.320512820512821
"479","538_1827_Я_Я4_canon_core",1,0.0292553191489362
"480","539_1827_Я_Я64_canon_core",1,0.170833333333333
"481","540_1827_Я_Я5_canon_core",1,0.0709876543209877
"482","541_1827_Я_Я2_nc_core",1,0.0108695652173913
"483","542_1826_Я_Я4_nc_core",1,0.046875
"484","543_1822_Я_Я4_nc_core",1,0.0138888888888889
"485","545_1825_Я_ЯВ_canon_core",1,0.0945945945945946
"486","546_1827_Я_Я5_nc_core",1,0.0932203389830508
"487","549_1824_Я_Я4_canon_core",1,0.130769230769231
"488","55_1821_Я_Я4_nc_core",1,0.683908045977011
"489","550_1827_Я_Я4_canon_core",1,0.00943396226415094
"490","551_1825_Я_Я4_nc_core",1,0.2421875
"491","553_1828_Я_Я6_nc_core",1,0.00396825396825397
"492","555_1824_Я_Я4_canon_core",1,0.0108695652173913
"493","556_1824_Я_Я4_nc_core",1,0.305555555555556
"494","558_1831_Х_Х4_nc_core",1,0.00704225352112676
"495","56_1821_Я_Я4_nc_core",1,0.0243055555555556
"496","560_1825_Я_Я4_canon_core",1,0.182432432432432
"497","561_1833_Я_Я4_canon_core",1,0.00862068965517241
"498","564_1823_Я_ЯВ_nc_core",1,0.279005524861878
"499","565_1827_Я_Я4_canon_core",1,0.0593220338983051
"500","566_1827_Я_Я666663_nc_core",1,0.0193798449612403
"501","567_1835_Я_Я6_canon_core",1,0.0392857142857143
"502","568_1835_Я_Я6_canon_core",1,0.043859649122807
"503","569_1835_Я_Я6_canon_core",1,0.133663366336634
"504","57_1821_Х_Х4_nc_core",1,0.214912280701754
"505","570_1833_Я_Я6_canon_core",1,0.00694444444444444
"506","571_1832_Я_ЯВ_nc_core",1,0.0202702702702703
"507","573_1827_Я_Я64646664_nc_core",1,0.00199203187250996
"508","574_1828_Я_Я4_nc_core",1,0.195833333333333
"509","575_1827_Я_ЯВ_nc_core",1,0.0824468085106383
"510","576_1827_Я_Я4_nc_core",1,0.0286624203821656
"511","577_1827_Х_Х4_nc_core",1,0.0141509433962264
"512","578_1827_Я_ЯВ_nc_core",1,0.0838235294117647
"513","579_1827_Я_ЯВ_nc_core",1,0.302395209580838
"514","58_1823_Я_Я65_nc_core",1,0.0351123595505618
"515","580_1827_Х_Х4_nc_core",1,0.13013698630137
"516","581_1827_Я_Я4_nc_core",1,0.386792452830189
"517","582_1827_Я_Я4_nc_core",1,0.394736842105263
"518","583_1827_Я_Я6_nc_core",1,0.100790513833992
"519","584_1827_Я_Я4_nc_core",1,0.150793650793651
"520","585_1827_Я_Я4_nc_core",1,0.0729166666666667
"521","586_1827_Я_ЯВ_nc_core",1,0.122596153846154
"522","587_1827_Я_ЯВ_nc_core",1,0.0736301369863014
"523","588_1834_Я_Я4_nc_core",1,0.0733333333333333
"524","589_1834_Х_Х4_nc_core",1,0.195454545454545
"525","59_1823_Я_Я4_canon_core",1,0.13695652173913
"526","590_1834_Я_Я4_nc_core",1,0.491379310344828
"527","591_1834_Я_Я4_nc_core",1,0.17156862745098
"528","592_1834_Я_Я4_nc_core",1,0.14968152866242
"529","593_1832_Я_Я4_nc_core",1,0.01
"530","594_1832_Я_Я4_nc_core",1,0.345588235294118
"531","595_1817_Я_ЯВ_nc_core",1,0.0362453531598513
"532","596_1819_Амф_Амф4_nc_core",1,0.0162790697674419
"533","597_1819_Я_Я6_nc_core",1,0.0264423076923077
"534","598_1834_Я_Я6_nc_core",1,0.00373134328358209
"535","599_1835_Я_Я4_nc_core",1,0.0130434782608696
"536","6_1819_Я_Я65_nc_core",1,0.0185185185185185
"537","600_1835_Я_ЯВ_nc_core",1,0.0216178521617852
"538","601_1829_Я_Я6_nc_core",1,0.234939759036145
"539","602_1829_Я_Я4_nc_core",1,0.192708333333333
"540","603_1830_Я_ЯВ_nc_core",1,0.0138888888888889
"541","604_1830_Я_Я6_nc_core",1,0.201657458563536
"542","605_1830_Я_Я6646_nc_core",1,0.251412429378531
"543","606_1830_Я_Я6_nc_core",1,0.235632183908046
"544","607_1830_Я_ЯВ_nc_core",1,0.424107142857143
"545","608_1830_Я_ЯВ_nc_core",1,0.13265306122449
"546","609_1830_Я_ЯВ_nc_core",1,0.0601851851851852
"547","61_1822_Я_Я6_nc_core",1,0.143581081081081
"548","610_1830_Я_ЯВ_nc_core",1,0.373684210526316
"549","611_1830_Я_Я6_nc_core",1,0.15979381443299
"550","612_1827_Я_Я4_nc_core",1,0.255681818181818
"551","613_1830_Я_ЯВ_nc_core",1,0.0688073394495413
"552","614_1830_Я_Я6664_nc_core",1,0.392768079800499
"553","615_1827_Я_ЯВ_nc_core",1,0.0129151291512915
"554","62_1822_Я_Я6664_canon_core",1,0.0501968503937008
"555","63_1823_Я_Я5_nc_core",1,0.0165562913907285
"556","64_1823_Я_ЯВ_nc_core",1,0.181603773584906
"557","65_1823_Я_Я6_nc_core",1,0.0285505124450952
"558","66_1823_Я_Я6_nc_core",1,0.0953125
"559","67_1823_Я_Я6_nc_core",1,0.0221238938053097
"560","68_1824_Амф_Амф4_nc_core",1,0.00136986301369863
"561","69_1825_Я_Я6663_nc_core",1,0.0734597156398104
"562","7_1819_Я_Я65_canon_core",1,0.00380710659898477
"563","70_1825_Я_Я4_nc_core",1,0.308139534883721
"564","71_1825_Я_Я4_nc_core",1,0.370689655172414
"565","75_1821_Я_ЯВ_nc_core",1,0.00446428571428571
"566","77_1821_Х_Х4_canon_core",1,0.0401785714285714
"567","8_1820_Я_Я6_nc_core",1,0.00153374233128834
"568","80_1824_Я_Я6_nc_core",1,0.116666666666667
"569","82_1824_Я_Я6_nc_core",1,0.0694444444444444
"570","83_1824_Я_Я54_nc_core",1,0.0942028985507246
"571","84_1824_Я_ЯВ_nc_core",1,0.00403225806451613
"572","85_1824_Я_Я6_nc_core",1,0.202380952380952
"573","86_1824_Амф_Амф43_nc_core",1,0.0932835820895522
"574","87_1824_Я_Я6_nc_core",1,0.0557851239669422
"575","88_1824_Я_Я65_nc_core",1,0.0515695067264574
"576","89_1824_Я_Я4_nc_core",1,0.355421686746988
"577","9_1820_Эд_Эд_nc_core",1,0.0681818181818182
"578","90_1825_Я_Я4_nc_core",1,0.0485714285714286
"579","91_1825_Я_Я4_nc_core",1,0.196808510638298
"580","92_1826_Я_Я6_nc_core",1,0.112334801762115
"581","93_1826_Я_Я4_canon_core",1,0.00833333333333333
"582","94_1826_Амф_Амф4_nc_core",1,0.22
"583","95_1826_Я_Я6_nc_core",1,0.049738219895288
"584","96_1826_Я_Я6_nc_core",1,0.00602409638554217
"585","97_1824_Я_ЯВ_nc_core",1,0.144230769230769
"586","98_1824_Я_Я65_nc_core",1,0.179133858267717
"587","99_1824_Я_ЯВ_nc_core",1,0.358
"588","1_1818_Я_ЯВ_nc_core",2,0.108064516129032
"589","10_1820_Я_Я64_canon_core",2,0.00510204081632653
"590","100_1825_Я_Я6_canon_core",2,0.0228758169934641
"591","101_1825_Я_Я4_canon_core",2,0.0595238095238095
"592","102_1825_Я_Я4_nc_core",2,0.0142857142857143
"593","103_1825_Я_Я4_nc_core",2,0.0111111111111111
"594","104_1825_Я_Я4_nc_core",2,0.0172413793103448
"595","105_1826_Х_Х4_nc_core",2,0.0342465753424658
"596","11_1820_Я_ЯВ_canon_core",2,0.00274725274725275
"597","112_1824_Я_Я4_canon_core",2,0.205357142857143
"598","113_1824_Я_Я4_nc_core",2,0.0106382978723404
"599","114_1824_Я_Я4_nc_core",2,0.00144927536231884
"600","115_1824_Я_Я6664_nc_core",2,0.0662650602409639
"601","116_1824_Я_Я6_nc_core",2,0.0292307692307692
"602","117_1827_Амф_Амф5_nc_core",2,0.0238095238095238
"603","119_1826_Я_Я4_canon_core",2,0.0234375
"604","12_1820_Я_Я65_nc_core",2,0.0365044247787611
"605","120_1826_Амф_Амф4_nc_core",2,0.140926640926641
"606","121_1826_Я_Я4_nc_core",2,0.0102040816326531
"607","122_1824_Я_Я6663_nc_core",2,0.0174418604651163
"608","123_1824_Я_ЯВ_nc_core",2,0.0133928571428571
"609","124_1824_Я_Я6_nc_core",2,0.133879781420765
"610","127_1830_Я_Я4_nc_core",2,0.266891891891892
"611","128_1830_Я_Я4_nc_core",2,0.00641025641025641
"612","129_1829_Я_Я5_nc_core",2,0.0370879120879121
"613","13_1820_Я_Я4_nc_core",2,0.134285714285714
"614","130_1834_Я_ЯВ_nc_core",2,0.0441176470588235
"615","131_1827_Я_ЯВ_nc_core",2,0.0953757225433526
"616","132_1827_Я_Я4_nc_core",2,0.0560344827586207
"617","133_1828_Я_Я5_nc_core",2,0.1
"618","134_1830_Я_Я4_canon_core",2,0.00909090909090909
"619","135_1830_Я_Я4_nc_core",2,0.15
"620","136_1830_Я_Я6_nc_core",2,0.0942028985507246
"621","137_1830_Я_Я4_nc_core",2,0.00847457627118644
"622","138_1826_Я_Я6_nc_core",2,0.199152542372881
"623","139_1826_Я_ЯВ_nc_core",2,0.307565789473684
"624","14_1820_Я_Я5_nc_core",2,0.0642857142857143
"625","142_1826_Я_ЯВ_nc_core",2,0.170682730923695
"626","143_1826_Я_Я4_nc_core",2,0.169354838709677
"627","146_1825_Амф_Амф4_nc_core",2,0.104743083003953
"628","147_1825_Я_Я4_nc_core",2,0.01875
"629","148_1825_Я_ЯВ_nc_core",2,0.0441176470588235
"630","149_1825_Амф_Амф4_nc_core",2,0.128378378378378
"631","15_1820_Х_Х4_nc_core",2,0.0129310344827586
"632","150_1825_Я_Я3_nc_core",2,0.00625
"633","152_1815_Я_Я6_nc_core",2,0.0503211991434689
"634","154_1815_Я_ЯВ_nc_core",2,0.00186567164179104
"635","155_1816_Я_Я6_nc_core",2,0.241573033707865
"636","156_1826_Я_Я4_nc_core",2,0.556451612903226
"637","157_1826_Х_Х4_nc_core",2,0.00833333333333333
"638","16_1820_Я_Я4_nc_core",2,0.332
"639","160_1826_Я_Я4_nc_core",2,0.0119047619047619
"640","161_1826_Я_Я4_nc_core",2,0.0125
"641","162_1815_Я_Я6_nc_core",2,0.0240740740740741
"642","165_1828_Я_Я6_nc_core",2,0.263392857142857
"643","166_1822_Я_Я6_nc_core",2,0.077639751552795
"644","167_1828_Я_ЯВ_nc_core",2,0.135321100917431
"645","17_1821_Я_Я64_nc_core",2,0.158536585365854
"646","170_1823_Я_ЯВ_nc_core",2,0.114973262032086
"647","172_1816_Я_Я6_nc_core",2,0.172018348623853
"648","173_1815_Я_Я6664_nc_core",2,0.00835866261398176
"649","174_1819_Я_Я5_nc_core",2,0.834375
"650","175_1824_Я_Я6664_nc_core",2,0.00841346153846154
"651","18_1821_Я_ЯВ_nc_core",2,0.168103448275862
"652","19_1822_Я_Я4_nc_core",2,0.01
"653","2_1821_Я_Я6_nc_core",2,0.078125
"654","20_1822_Я_ЯВ_nc_core",2,0.397916666666667
"655","200_1816_Я_Я4_nc_core",2,0.009375
"656","2003_1815_ъъ_ъъ_canon_corpuscanon",2,0.00380517503805175
"657","2004_1819_ъъ_ъъ_canon_corpuscanon",2,0.850625
"658","2006_1822_ъъ_ъъ_canon_corpuscanon",2,0.0801526717557252
"659","2009_1817_ъъ_ъъ_canon_corpuscanon",2,0.019589552238806
"660","201_1816_Я_Я6_nc_core",2,0.133386581469649
"661","2010_1819_ъъ_ъъ_canon_corpuscanon",2,0.0545977011494253
"662","2011_1822_ъъ_ъъ_canon_corpuscanon",2,0.0087719298245614
"663","2012_1819_ъъ_ъъ_canon_corpuscanon",2,0.250809061488673
"664","2013_1820_ъъ_ъъ_canon_corpuscanon",2,0.145756457564576
"665","2014_1816_ъъ_ъъ_canon_corpuscanon",2,0.318604651162791
"666","2015_1815_ъъ_ъъ_canon_corpuscanon",2,0.00181818181818182
"667","2016_1829_ъъ_ъъ_canon_corpuscanon",2,0.015
"668","2017_1816_ъъ_ъъ_canon_corpuscanon",2,0.232758620689655
"669","2018_1819_ъъ_ъъ_canon_corpuscanon",2,0.00609756097560976
"670","2019_1823_ъъ_ъъ_canon_corpuscanon",2,0.137867647058824
"671","202_1816_Я_ЯВ_nc_core",2,0.0665467625899281
"672","2020_1832_ъъ_ъъ_canon_corpuscanon",2,0.0920398009950249
"673","2021_1817_ъъ_ъъ_canon_corpuscanon",2,0.00819672131147541
"674","2022_1819_ъъ_ъъ_canon_corpuscanon",2,0.00103092783505155
"675","2023_1819_ъъ_ъъ_canon_corpuscanon",2,0.0138888888888889
"676","2024_1831_ъъ_ъъ_canon_corpuscanon",2,0.00324675324675325
"677","2025_1825_ъъ_ъъ_canon_corpuscanon",2,0.140243902439024
"678","2026_1827_ъъ_ъъ_canon_corpuscanon",2,0.08125
"679","2027_1821_ъъ_ъъ_canon_corpuscanon",2,0.276119402985075
"680","2028_1822_ъъ_ъъ_canon_corpuscanon",2,0.00649350649350649
"681","2029_1824_ъъ_ъъ_canon_corpuscanon",2,0.00892857142857143
"682","2030_1821_ъъ_ъъ_canon_corpuscanon",2,0.0145631067961165
"683","2031_1830_ъъ_ъъ_canon_corpuscanon",2,0.00793650793650794
"684","2032_1823_ъъ_ъъ_canon_corpuscanon",2,0.00423728813559322
"685","2033_1825_ъъ_ъъ_canon_corpuscanon",2,0.0108695652173913
"686","2034_1825_ъъ_ъъ_canon_corpuscanon",2,0.127450980392157
"687","2035_1825_ъъ_ъъ_canon_corpuscanon",2,0.185606060606061
"688","2036_1824_ъъ_ъъ_canon_corpuscanon",2,0.00576923076923077
"689","2037_1828_ъъ_ъъ_canon_corpuscanon",2,0.101226993865031
"690","2038_1826_ъъ_ъъ_canon_corpuscanon",2,0.0029585798816568
"691","2039_1831_ъъ_ъъ_canon_corpuscanon",2,0.0644329896907216
"692","2040_1834_ъъ_ъъ_canon_corpuscanon",2,0.00476190476190476
"693","2041_1817_ъъ_ъъ_canon_corpuscanon",2,0.0029585798816568
"694","2042_1816_ъъ_ъъ_canon_corpuscanon",2,0.00381679389312977
"695","2043_1816_ъъ_ъъ_canon_corpuscanon",2,0.0568181818181818
"696","2044_1816_ъъ_ъъ_canon_corpuscanon",2,0.0475206611570248
"697","2045_1816_ъъ_ъъ_canon_corpuscanon",2,0.140625
"698","2046_1816_ъъ_ъъ_canon_corpuscanon",2,0.0603448275862069
"699","2047_1816_ъъ_ъъ_canon_corpuscanon",2,0.0029585798816568
"700","2048_1816_ъъ_ъъ_canon_corpuscanon",2,0.0135135135135135
"701","2049_1816_ъъ_ъъ_canon_corpuscanon",2,0.0423728813559322
"702","205_1815_Х_Х4_nc_core",2,0.133064516129032
"703","2050_1816_ъъ_ъъ_canon_corpuscanon",2,0.237012987012987
"704","2051_1816_ъъ_ъъ_canon_corpuscanon",2,0.0625
"705","2052_1816_ъъ_ъъ_canon_corpuscanon",2,0.0423728813559322
"706","2053_1816_ъъ_ъъ_canon_corpuscanon",2,0.13003663003663
"707","2054_1817_ъъ_ъъ_canon_corpuscanon",2,0.00943396226415094
"708","2055_1822_ъъ_ъъ_canon_corpuscanon",2,0.00268817204301075
"709","2056_1823_ъъ_ъъ_canon_corpuscanon",2,0.0662650602409639
"710","2057_1824_ъъ_ъъ_canon_corpuscanon",2,0.0111111111111111
"711","2058_1828_ъъ_ъъ_canon_corpuscanon",2,0.00735294117647059
"712","2059_1828_ъъ_ъъ_canon_corpuscanon",2,0.0108695652173913
"713","206_1816_Я_Я6_nc_core",2,0.110824742268041
"714","2060_1829_ъъ_ъъ_canon_corpuscanon",2,0.144628099173554
"715","2061_1830_ъъ_ъъ_canon_corpuscanon",2,0.181318681318681
"716","2062_1830_ъъ_ъъ_canon_corpuscanon",2,0.0290697674418605
"717","2063_1836_ъъ_ъъ_canon_corpuscanon",2,0.0354330708661417
"718","2064_1820_ъъ_ъъ_canon_corpuscanon",2,0.118589743589744
"719","2065_1820_ъъ_ъъ_canon_corpuscanon",2,0.00193050193050193
"720","2066_1821_ъъ_ъъ_canon_corpuscanon",2,0.00694444444444444
"721","2067_1835_ъъ_ъъ_canon_corpuscanon",2,0.0192307692307692
"722","2068_1828_ъъ_ъъ_canon_corpuscanon",2,0.128787878787879
"723","2069_1832_ъъ_ъъ_canon_corpuscanon",2,0.0709459459459459
"724","2070_1835_ъъ_ъъ_canon_corpuscanon",2,0.03125
"725","2071_1824_ъъ_ъъ_canon_corpuscanon",2,0.00520833333333333
"726","2072_1824_ъъ_ъъ_canon_corpuscanon",2,0.0340909090909091
"727","2073_1824_ъъ_ъъ_canon_corpuscanon",2,0.145161290322581
"728","2074_1825_ъъ_ъъ_canon_corpuscanon",2,0.00515463917525773
"729","2075_1827_ъъ_ъъ_canon_corpuscanon",2,0.00675675675675676
"730","2076_1828_ъъ_ъъ_canon_corpuscanon",2,0.217948717948718
"731","2077_1829_ъъ_ъъ_canon_corpuscanon",2,0.0594405594405594
"732","2078_1829_ъъ_ъъ_canon_corpuscanon",2,0.0106382978723404
"733","2079_1829_ъъ_ъъ_canon_corpuscanon",2,0.136363636363636
"734","2080_1835_ъъ_ъъ_canon_corpuscanon",2,0.00588235294117647
"735","2081_1833_ъъ_ъъ_canon_corpuscanon",2,0.399082568807339
"736","2082_1830_ъъ_ъъ_canon_corpuscanon",2,0.189285714285714
"737","2083_1834_ъъ_ъъ_canon_corpuscanon",2,0.00193798449612403
"738","209_1818_Я_Я6_nc_core",2,0.0817757009345794
"739","21_1822_Я_Я43_nc_core",2,0.33495145631068
"740","210_1818_Х_Х63_nc_core",2,0.00373134328358209
"741","211_1818_Я_Я6_nc_core",2,0.158064516129032
"742","212_1820_Я_Я4_nc_core",2,0.293560606060606
"743","214_1824_Я_Я6_nc_core",2,0.0329457364341085
"744","215_1824_Я_ЯВ_nc_core",2,0.00495049504950495
"745","216_1815_Я_Я6_nc_core",2,0.266025641025641
"746","217_1829_Я_ЯВ_nc_core",2,0.0673758865248227
"747","218_1829_Я_Я4_nc_core",2,0.0104166666666667
"748","219_1829_Я_Я4_nc_core",2,0.0625
"749","22_1823_Я_Я4_nc_core",2,0.186567164179104
"750","220_1829_Я_Я4_nc_core",2,0.01
"751","221_1829_Я_ЯВ_nc_core",2,0.261363636363636
"752","222_1829_Я_ЯВ_nc_core",2,0.0454545454545455
"753","224_1829_Я_Я4_nc_core",2,0.0735294117647059
"754","226_1829_Я_Я4_nc_core",2,0.00675675675675676
"755","227_1825_Я_Я6_nc_core",2,0.0930493273542601
"756","228_1829_Я_Я4_nc_core",2,0.00793650793650794
"757","229_1830_Я_Я4_nc_core",2,0.0327102803738318
"758","23_1823_Я_ЯВ_nc_core",2,0.157004830917874
"759","230_1830_Я_Я65_nc_core",2,0.219626168224299
"760","232_1831_Я_Я5_canon_core",2,0.12218045112782
"761","236_1830_Я_Я4_nc_core",2,0.0875
"762","237_1830_Я_Я4_nc_core",2,0.00378787878787879
"763","239_1824_Я_Я6_nc_core",2,0.00194552529182879
"764","24_1823_Я_Я4_nc_core",2,0.181528662420382
"765","240_1825_Я_ЯВ_nc_core",2,0.166666666666667
"766","242_1825_Я_Я6_nc_core",2,0.0135135135135135
"767","243_1825_Я_Я6664_nc_core",2,0.165865384615385
"768","245_1821_Я_Я6_nc_core",2,0.414583333333333
"769","248_1823_Я_Я6_nc_core",2,0.165929203539823
"770","249_1824_Я_Я4_nc_core",2,0.164529914529915
"771","25_1823_Я_ЯВ_nc_core",2,0.00898203592814371
"772","250_1818_Я_Я64646663_nc_core",2,0.0716463414634146
"773","251_1818_Я_ЯВ_nc_core",2,0.0116822429906542
"774","252_1818_Я_ЯВ_nc_core",2,0.129166666666667
"775","253_1818_Я_ЯВ_nc_core",2,0.0848434925864909
"776","254_1818_Амф_Амф4_nc_core",2,0.00434782608695652
"777","255_1819_Я_Я4_canon_core",2,0.00980392156862745
"778","256_1819_Я_Я4_nc_core",2,0.137426900584795
"779","257_1819_Я_Я65_nc_core",2,0.0248868778280543
"780","258_1819_Я_ЯВ_nc_core",2,0.082089552238806
"781","259_1819_Я_Я6_nc_core",2,0.0132978723404255
"782","26_1823_Я_Я4_canon_core",2,0.00847457627118644
"783","260_1819_Я_Я66446343_nc_core",2,0.108294930875576
"784","261_1820_Я_Я65_nc_core",2,0.489234449760766
"785","262_1820_Я_Я6_nc_core",2,0.117924528301887
"786","263_1820_Амф_Амф4_nc_core",2,0.16025641025641
"787","264_1820_Я_Я4_nc_core",2,0.177884615384615
"788","265_1820_Я_Я6_nc_core",2,0.109042553191489
"789","266_1820_Я_ЯВ_nc_core",2,0.0532994923857868
"790","267_1820_Я_Я4_nc_core",2,0.0575
"791","268_1820_Я_Я6_nc_core",2,0.124149659863946
"792","269_1820_Я_Я6_nc_core",2,0.236842105263158
"793","27_1823_Я_Я66666664_nc_core",2,0.224860335195531
"794","270_1820_Амф_Амф4_nc_core",2,0.00384615384615385
"795","271_1820_Я_Я4_nc_core",2,0.00256410256410256
"796","272_1820_Я_ЯВ_nc_core",2,0.130208333333333
"797","273_1820_Я_Я6_nc_core",2,0.00588235294117647
"798","274_1820_Я_Я6_canon_core",2,0.202464788732394
"799","275_1820_Я_ЯВ_nc_core",2,0.167910447761194
"800","276_1821_Я_Я6_nc_core",2,0.0668016194331984
"801","277_1821_Я_Я6_nc_core",2,0.3
"802","278_1821_Я_ЯВ_nc_core",2,0.00867052023121387
"803","279_1821_Я_ЯВ_nc_core",2,0.0277777777777778
"804","28_1823_Я_Я4_canon_core",2,0.0760869565217391
"805","280_1821_Амф_Амф4_nc_core",2,0.0576923076923077
"806","281_1821_Я_Я64646663_nc_core",2,0.0310650887573964
"807","282_1821_Я_ЯВ_nc_core",2,0.374074074074074
"808","283_1821_Я_Я6664_nc_core",2,0.0591397849462366
"809","284_1821_Я_Я6_nc_core",2,0.0275590551181102
"810","285_1821_Я_Я65_nc_core",2,0.00646551724137931
"811","286_1821_Я_ЯВ_nc_core",2,0.0547073791348601
"812","287_1821_Д_Д4_nc_core",2,0.00753768844221105
"813","288_1821_Я_Я65_nc_core",2,0.358156028368794
